rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,train,outcome,gender
3,2,B,32.50911122,-0.194901018,2.506669861,7.82354519,FALSE,FALSE,1.666292675,12.3932,0.938,11.445,0.4322,23.03194081,0.658362935,2.612452478,3.340942031,11.4706,2.6656,FALSE,B,0.565747593,TRUE,3954,1,UE,mens
3,2,B,32.74789832,-0.132189718,3.923586774,6.33748548,FALSE,FALSE,1.812173778,12.6762,2.7522,11.637,1.2676,24.09826597,0.834839387,1.879790724,2.708717627,11.038,4.0898,FALSE,B,0.53701005,TRUE,4562,1,UE,mens
5,1,F,39.52837731,0.261161801,0.255647558,4.298115354,FALSE,FALSE,0.3605934,13.672,2.3372,13.5406,2.673,23.43983787,1.169264219,3.412972791,1.678587837,13.2336,4.942,FALSE,B,0.714518469,TRUE,5347,1,W,mens
11,2,F,39.56540642,0.167122627,0.695224983,4.659275979,FALSE,FALSE,2.210989905,12.563,1.6828,11.9186,0.4322,23.49716147,1.422914835,3.575382964,2.392495659,15.2666,2.31,FALSE,F,0.814673198,TRUE,9031,1,W,mens
6,2,F,36.62878168,-0.025652708,1.639977991,6.895057176,FALSE,FALSE,2.4640003,13.4144,0.5232,13.7182,1.922,31.21871185,0.340379778,2.446025878,3.538245102,12.5262,1.8938,FALSE,B,0.441252943,FALSE,5433,1,UE,mens
3,1,F,32.81422446,0.636794452,0.295423798,3.442268551,FALSE,FALSE,2.303017742,12.3032,1.7452,11.2148,0.2844,28.29873931,0.671206823,3.248295433,4.80730429,13.3542,2.3328,FALSE,B,0.557273579,TRUE,2031,1,W,mens
3,1,F,33.77723491,0.300023403,0.601319772,3.182313008,FALSE,FALSE,0.446610882,11.2576,0.8452,11.1664,1.2824,33.51200185,0.198310976,3.406451987,4.594659581,13.0342,3.9074,FALSE,B,0.449323603,TRUE,7307,1,W,mens
15,2,B,30.73041522,1.126174571,1.286800009,0.974156088,TRUE,FALSE,0.091031863,13.0462,1.2874,12.968,1.334,37.73463655,0.550968711,2.040645642,2.290612014,14.8748,1.1692,TRUE,F,0.456952455,TRUE,5209,1,UE,mens
3,1,F,40.20245408,-0.312720734,2.097417961,11.0383127,TRUE,FALSE,2.064580858,10.8976,2.9048,11.536,0.9414,23.98130401,0.9504628,3.065561459,3.944007129,13.0166,3.8068,FALSE,B,0.650031057,TRUE,1325,1,UE,mens
6,2,F,33.14053828,-0.037887951,1.995254836,7.913397112,FALSE,FALSE,3.156666121,12.474,1.2278,13.0384,1.878,26.20902348,1.665739808,2.299300414,2.859431754,13.1524,0.931,TRUE,F,0.617740487,FALSE,7638,1,UE,mens
4,1,F,30.31646477,1.133789067,1.001976491,4.658062708,TRUE,FALSE,5.772744415,17.0278,2.5264,14.573,2.6984,29.18143683,0.372055993,0.479421149,4.739007592,8.5614,4.7158,FALSE,F,0.316128743,FALSE,2626,1,FE,mens
6,2,B,33.18454192,-0.569393008,0.451927655,8.866876185,FALSE,FALSE,2.390454894,12.415,1.4424,14.3176,2.8896,22.314551,0.068879669,2.758112449,3.832506841,6.4754,0.522,FALSE,B,0.294757685,FALSE,7927,1,FE,mens
4,1,B,35.19324721,0.275118957,0.927022694,2.692989275,FALSE,FALSE,4.148478748,12.696,1.9348,12.7906,2.2126,24.68914263,0.494784287,2.263906349,3.328759123,12.1304,0.4856,TRUE,B,0.565933072,FALSE,3539,1,W,mens
4,1,V,29.92423536,0.680199829,1.688814335,7.867087515,FALSE,FALSE,5.895660296,14.1796,1.2438,12.569,4.4276,30.99814483,0.767707995,2.175179615,1.436036968,11.1704,0.3298,FALSE,F,0.389152018,FALSE,6367,1,W,mens
8,2,F,34.03300226,-0.108444076,1.743932377,7.691067376,FALSE,FALSE,1.827855147,13.246,0.8734,12.858,0.9128,33.0743832,1.215396495,2.704324634,0.905391036,14.545,1.312,TRUE,F,0.518377608,FALSE,9401,1,UE,mens
6,1,F,21.77531197,3.822811893,2.425573081,0.805368717,FALSE,FALSE,4.116754571,12.957,0.83,14.0442,3.1406,18.85735029,0.677332589,2.326907925,0.822151161,6.916,0.5892,FALSE,B,0.391371535,FALSE,254,1,W,mens
10,2,F,32.0304417,1.040857508,1.14181893,2.291759965,FALSE,FALSE,1.429654867,13.441,2.8144,13.6308,1.3974,35.80749135,0.384631333,3.284550207,5.162361381,14.3832,3.0408,FALSE,F,0.478187523,FALSE,3461,1,W,mens
4,2,F,39.02899747,0.187494262,0.886413563,4.035367414,FALSE,FALSE,1.705279109,10.9898,1.001,11.8676,0.461,20.64501488,1.665662917,3.79555782,3.49968178,13.0492,2.6562,FALSE,F,0.836704137,FALSE,4279,1,W,mens
3,1,B,34.65969028,0.726125819,0.80108716,1.485303964,TRUE,FALSE,3.289647239,12.5448,2.103,11.2662,0.928,24.67458787,0.61381633,1.035553309,3.419686768,12.6452,4.4406,FALSE,F,0.574716818,TRUE,9137,1,UE,mens
5,2,B,29.57782645,0.52297931,0.413713784,2.827470182,TRUE,FALSE,1.503550678,14.345,3.525,14.1758,2.031,33.21366742,0.407093813,0.921432433,4.101791318,11.0608,2.0112,FALSE,F,0.386878847,TRUE,2676,1,FE,mens
4,2,V,41.93029919,0.008306189,2.831440307,11.88255811,FALSE,FALSE,1.853799946,9.4818,2.0226,11.2858,1.5958,17.71561668,2.256969396,3.060781033,5.233756861,12.5312,0.6488,TRUE,F,0.948923892,FALSE,6921,1,W,mens
9,1,F,33.61084351,0.910466189,0.150714455,1.080334557,TRUE,FALSE,2.314133618,12.1738,1.9636,14.3126,2.8472,24.90498654,0.707532064,3.541281813,3.479534332,14.7646,2.8556,FALSE,B,0.724585757,TRUE,7884,1,UE,mens
6,1,F,37.99665774,0.400656287,0.302756597,2.310619997,FALSE,FALSE,2.013578903,12.427,2.8546,14.107,1.7446,25.02895158,0.405940707,2.784262262,4.223616894,13.0086,2.0856,FALSE,B,0.628631949,FALSE,5377,1,W,mens
5,2,F,33.85277069,1.127575874,0.011780566,0.166133036,FALSE,FALSE,1.821032894,12.7914,2.7642,13.1346,0.9758,32.12206142,0.305452867,3.312489905,5.293866929,13.444,1.8434,FALSE,B,0.482958231,TRUE,357,1,W,mens
3,1,F,36.32429721,0.253944507,0.282313472,3.817414814,FALSE,FALSE,1.465149412,10.6228,1.8354,11.3742,0.5776,20.5803177,1.032372325,1.683114039,5.021089295,13.2208,2.5184,FALSE,B,0.804925432,TRUE,6704,1,W,mens
4,2,F,32.02060346,-0.102440018,3.446230491,8.281190052,FALSE,FALSE,4.753540983,14.8984,2.7552,13.6742,1.838,34.45023054,0.329451506,0.826156002,4.133709819,12.3824,2.6516,FALSE,F,0.400578131,FALSE,3791,1,FE,mens
6,1,F,29.76314116,0.462442078,2.1463568,4.937293917,FALSE,FALSE,3.286671325,11.925,0.229,14.3752,2.4196,20.02347896,0.174763982,2.90711996,5.180717318,5.2268,1.1476,FALSE,B,0.26529139,FALSE,4758,1,W,mens
3,1,F,38.03101355,-0.090194932,1.704344683,7.468529155,FALSE,FALSE,2.661013897,12.2078,1.6572,11.1764,0.7958,23.11275389,1.132207969,2.889863491,3.38428165,12.555,4.2726,FALSE,F,0.645017551,TRUE,8856,1,UE,mens
3,1,F,31.91251603,0.046622336,0.942707893,5.968401508,FALSE,FALSE,1.723409551,9.9718,1.629,11.525,0.8822,24.01417836,0.331299534,3.68360937,6.126672291,12.886,3.8014,FALSE,B,0.634553414,TRUE,5178,1,W,mens
8,2,F,22.00792956,-0.534840628,1.958891611,10.46718784,FALSE,FALSE,4.218721949,15.6846,2.099,14.8278,2.0318,40.1190467,0.306438784,1.098278248,1.813442825,12.2354,2.9064,FALSE,F,0.333073973,FALSE,873,1,FE,mens
3,1,F,34.32128048,-0.421592252,2.335856902,9.281427296,FALSE,FALSE,1.809706739,9.835,1.62,11.5192,0.9578,24.95587547,0.210795651,3.762873878,6.985474959,13.435,2.332,FALSE,F,0.638117562,TRUE,1475,1,UE,mens
6,2,B,39.92666803,-0.188469424,1.119100793,6.460563636,FALSE,FALSE,3.196016934,12.0158,2.2982,12.3528,0.88,29.75002043,0.693462863,0.858250332,3.784063853,13.3432,2.7746,FALSE,F,0.554467369,FALSE,5303,1,UE,mens
8,2,B,40.85124649,0.308516134,0.787102091,2.512081423,FALSE,FALSE,4.017859619,13.2908,3.414,13.3914,0.6026,32.78117639,0.215941019,0.643173536,5.536553456,13.7634,0.3288,TRUE,F,0.512709426,FALSE,2687,1,W,mens
6,2,F,35.62624807,-0.066732697,3.572169104,7.858256541,FALSE,FALSE,1.211974686,13.2522,0.733,12.838,0.406,30.05749008,0.959486951,3.534112665,1.030368864,14.0374,2.674,TRUE,B,0.544009125,FALSE,8985,1,UE,mens
3,1,F,40.50339246,0.643991545,1.057290484,2.757244999,FALSE,FALSE,0.660762136,11.1374,0.5832,11.2132,1.2396,20.2143281,2.518488772,3.058510369,3.574067699,12.3852,4.1242,FALSE,B,0.770130121,TRUE,2124,1,W,mens
3,2,F,36.08767998,0.721179171,2.072037433,3.285391398,FALSE,FALSE,2.314459868,12.8756,0.5118,11.2828,1.1674,22.93117457,1.606575717,1.849784081,2.108085056,11.0468,4.402,FALSE,B,0.537198288,TRUE,805,1,W,mens
5,1,F,36.69057106,0.423446816,1.179461803,5.189906593,FALSE,FALSE,4.816884524,13.428,2.2964,14.2874,2.4432,23.46666005,0.769901239,1.158400219,2.992564633,13.4634,2.1802,FALSE,B,0.666120374,TRUE,8320,1,W,mens
3,1,F,41.35973823,-0.243620668,0.47181303,7.320656584,FALSE,FALSE,1.56181561,12.5358,0.2208,11.0638,0.7428,21.63377991,1.408961139,3.308215637,2.963796207,13.2954,2.3022,FALSE,F,0.728653314,TRUE,3749,1,UE,mens
4,2,F,31.81536154,1.522308421,1.061124506,3.520188495,FALSE,TRUE,2.978421394,15.201,2.4422,13.0428,0.3896,33.11573406,0.981090737,0.408302412,1.257261364,10.6938,3.19,TRUE,F,0.361822439,FALSE,3889,1,FE,mens
4,2,B,32.75020935,0.490276786,0.248565023,2.462055192,TRUE,FALSE,1.428956164,12.9018,1.9886,12.5772,0.597,36.13882153,0.658381731,1.923033381,1.7181037,13.2228,4.422,FALSE,B,0.436202467,FALSE,5584,1,UE,mens
5,2,B,25.55157637,2.2334693,0.212496167,0.80148208,FALSE,TRUE,1.993638282,14.3606,3.289,13.501,1.4902,41.87508217,0.808344454,0.554596676,1.43633578,13.2812,4.0154,FALSE,F,0.382765698,TRUE,5737,1,FE,mens
10,1,F,37.07090267,0.776708201,1.797795651,0.637223819,FALSE,TRUE,4.440903264,12.462,0.4212,13.4836,3.9006,22.93773023,0.18499633,2.508756678,3.919949631,10.7694,3.25,FALSE,B,0.511544503,FALSE,2451,1,FE,mens
4,2,F,28.26485961,0.907257316,1.835474514,0.377940448,TRUE,TRUE,3.973890009,11.8526,1.3658,11.1932,2.553,23.12458832,0.714864493,1.660315298,0.043254052,7.3232,1.2724,TRUE,F,0.342281554,FALSE,7158,1,FE,mens
3,1,F,26.57412002,0.706757088,4.410764019,4.774260666,TRUE,FALSE,1.244486352,11.1078,1.9256,11.211,0.6854,35.81354582,0.357156622,2.381365071,4.260789776,11.7148,4.6816,FALSE,F,0.373851363,TRUE,4977,1,FE,mens
19,2,B,35.96946784,1.362245419,3.013260649,1.786273869,FALSE,TRUE,5.056189395,14.83,1.0686,14.7528,3.987,31.28657706,0.713088882,2.957323699,3.326550899,12.5978,0.8978,TRUE,B,0.447360277,TRUE,6897,1,UE,mens
3,1,B,26.45072921,0.433937847,0.01374407,2.275531406,FALSE,FALSE,5.740906078,5.3916,2.0484,10.5002,0.5708,18.25845867,2.055510517,1.405651066,7.042874883,13.4758,2.7876,FALSE,V,0.978756441,TRUE,6133,1,W,mens
3,1,F,39.57534247,0.286319074,1.510737127,4.40835196,FALSE,FALSE,0.956201339,11.0022,0.488,11.0006,0.4682,22.00529938,1.381402159,3.883107026,4.050189447,12.5458,4.7364,FALSE,F,0.678005798,TRUE,8692,1,W,mens
6,2,B,34.38234252,2.029154998,3.659237372,4.708674305,FALSE,TRUE,4.933513312,15.489,0.2038,15.6526,4.727,32.71238305,1.061332901,2.314735259,1.388860585,11.5536,1.871,FALSE,F,0.404588717,FALSE,7541,1,FE,mens
6,2,B,34.3551858,-0.044865134,1.857905893,6.614559888,FALSE,FALSE,1.014142495,12.6106,1.9146,13.6196,2.0166,37.05717427,0.301719872,3.182494443,5.066426686,12.7878,4.1334,FALSE,B,0.403615601,FALSE,4530,1,UE,mens
4,1,B,13.61938336,-0.095549164,1.886849367,9.840289882,FALSE,FALSE,9.941109355,6.7598,3.2254,11.0014,5.7654,12.5539731,0.700096844,1.409880948,7.92122444,6.84,0.5982,TRUE,U,0.698223073,FALSE,6703,1,FE,mens
3,1,F,39.74426064,0.35675649,0.579364893,2.59085077,FALSE,FALSE,5.195297566,11.4306,4.3864,11.2978,0.8072,18.51384361,1.933663098,1.107756535,3.343194097,12.2484,3.5074,FALSE,B,0.801365165,TRUE,6243,1,W,mens
5,1,B,17.7257247,0.371639665,4.045234514,7.804335079,FALSE,FALSE,1.386115507,4.3172,2.6298,3.2314,1.7682,24.29585226,1.483297999,0.048885189,7.885278252,13.5878,2.4614,TRUE,V,0.754215893,TRUE,3700,1,W,mens
5,2,F,29.16327139,0.427053487,0.372021815,4.457682543,TRUE,FALSE,2.469643578,12.1886,0.706,12.3802,1.7562,31.42392972,1.144760658,2.533740407,1.112799374,14.065,1.2024,TRUE,F,0.545496968,TRUE,6481,1,UE,mens
3,2,B,37.23577007,0.243616386,0.569918599,3.262014102,FALSE,FALSE,2.830438588,13.2866,1.6006,11.1472,0.2526,26.24976943,1.423398749,2.083884362,1.69968034,11.6692,2.0056,FALSE,B,0.522862425,TRUE,8205,1,W,mens
4,1,B,36.29739578,-0.045273838,1.829160828,7.539369806,FALSE,FALSE,2.988807287,13.3668,2.9316,13.3602,0.0572,32.84716942,0.798585009,0.987334144,3.401470761,13.2774,1.5744,TRUE,F,0.49340394,FALSE,5594,1,UE,mens
4,2,B,38.06772076,0.503376016,1.247838457,0.054719107,FALSE,TRUE,2.944265233,11.961,0.8338,11.763,2.1038,29.55786206,0.400971049,2.185082455,4.097002784,12.6572,1.7902,FALSE,F,0.492359851,FALSE,1937,1,W,mens
5,1,F,33.1032124,-0.241687893,3.181002276,8.464889776,FALSE,FALSE,3.538786849,13.9036,4.3494,13.423,0.8434,27.79984307,1.613560714,1.488784183,0.201305554,14.911,1.9906,FALSE,B,0.629519684,TRUE,3135,1,FE,mens
4,2,F,21.89296218,-0.941069362,1.029895002,11.67233498,FALSE,FALSE,4.820168171,15.5572,3.8638,13.4106,0.452,32.11824213,0.855619024,0.063272293,3.269163599,11.8748,2.0286,FALSE,F,0.423958772,FALSE,7445,1,FE,mens
9,1,F,32.14276939,-0.150366131,3.032546166,6.938249796,FALSE,FALSE,5.700494817,13.0998,5.809,14.6594,0.326,32.0943238,0.160825958,1.718758366,8.296729002,12.8276,3.6786,FALSE,F,0.500249304,TRUE,5882,1,FE,mens
4,1,B,34.18619167,0.995737624,2.752333224,0.675425761,FALSE,TRUE,2.756115818,14.3526,2.7046,13.7634,0.0122,39.83917643,0.509586567,0.811661226,0.842659851,12.1354,1.1332,FALSE,F,0.342570123,FALSE,291,1,FE,mens
8,1,U,23.80051299,-0.010375675,3.465842021,7.187590007,FALSE,FALSE,2.892020166,13.7784,4.2144,13.6944,1.3236,32.93629297,0.625694847,0.322295632,3.722838374,14.486,2.8026,FALSE,F,0.531515934,FALSE,2585,1,UE,mens
5,1,F,39.59411986,0.416194206,1.919767746,3.996626905,FALSE,FALSE,2.794948958,8.9052,1.851,11.5304,2.8102,18.13966352,2.525649117,4.007106824,5.062037092,13.781,3.1794,FALSE,B,1.057639635,TRUE,7645,1,W,mens
10,2,F,22.35781397,1.505411794,1.305129772,3.173473942,FALSE,TRUE,4.166474313,7.5128,1.9874,10.715,0.6782,27.87999857,0.443496578,0.916528631,4.402920757,13.2108,2.9386,FALSE,V,0.546005084,FALSE,2429,1,FE,mens
14,2,B,36.71957287,0.105281936,1.078116257,4.956774995,FALSE,FALSE,1.859899051,12.315,3.0106,13.7582,1.8374,28.37020021,0.916763186,1.714547661,3.834113755,12.7124,4.6946,FALSE,B,0.539123197,FALSE,2127,1,W,mens
3,1,F,33.64293886,0.26992919,0.441136333,3.772951738,FALSE,FALSE,1.504817557,9.6298,0.955,11.1226,1.1448,23.33169094,0.044420006,2.585735916,8.210478651,13.05,3.8254,FALSE,B,0.652920077,TRUE,9024,1,W,mens
7,2,B,32.13940951,1.083630813,1.448883624,2.54186171,TRUE,FALSE,1.647152015,12.8646,0.7678,13.6686,0.6698,34.04114089,0.655486868,2.296588932,4.062480941,13.3494,2.2018,FALSE,F,0.477885192,TRUE,8445,1,UE,mens
3,2,B,29.44443065,0.375507537,1.508447428,4.402439692,FALSE,FALSE,1.529973189,12.0626,0.5006,11.0576,0.653,33.70958066,0.507742677,2.332266641,2.704714253,11.1742,4.5608,FALSE,F,0.380640636,TRUE,5839,1,W,mens
3,2,F,34.08845767,1.41423063,0.441062324,0.227632324,TRUE,TRUE,3.349077563,12.0638,3.5796,11.1202,0.3662,26.06033707,0.874613015,0.60716263,4.190132378,11.6438,3.114,FALSE,B,0.53442298,TRUE,5190,1,UE,mens
3,1,U,19.81025804,0.743639378,0.214599824,1.878859836,FALSE,FALSE,2.452689658,8.2818,0.4176,10.6902,0.8816,32.6771716,0.639780192,3.331196446,4.447312007,12.16,4.0396,FALSE,V,0.443768816,TRUE,4134,1,W,mens
9,2,B,32.33312617,1.202043895,0.911629661,2.90698108,TRUE,FALSE,0.850279578,12.8556,2.4622,13.4636,1.8678,32.90660383,0.283233302,2.019456907,4.237642449,12.9278,1.9068,FALSE,B,0.461639133,TRUE,2522,1,UE,mens
3,1,F,34.55927296,0.24148231,1.647219593,5.424008054,FALSE,FALSE,3.288289263,8.059,0.6628,10.9552,0.8944,17.92307516,0.960095772,2.466172954,7.921640812,13.081,1.9052,FALSE,F,0.942208607,TRUE,5096,1,W,mens
3,1,B,33.97996426,0.362659087,1.721433875,4.534482874,FALSE,FALSE,2.762181059,10.5248,3.7526,10.827,1.007,26.74675117,0.757171062,1.306074618,5.591510802,12.9578,4.3826,FALSE,B,0.593857093,TRUE,821,1,W,mens
5,1,F,29.04625298,0.527874053,0.671339727,1.758699234,FALSE,FALSE,4.770712303,6.4942,1.5952,10.141,1.4806,25.56414469,1.016125987,1.627985416,5.562225782,14.2932,2.5246,FALSE,V,0.669235621,TRUE,7703,1,W,mens
3,1,F,37.2133871,0.157630835,0.095798955,5.192754121,FALSE,FALSE,1.189472757,12.4088,0.9234,11.22,0.9634,29.30728957,0.5373681,3.977509046,4.547762112,13.7182,1.8066,FALSE,F,0.552478207,TRUE,4759,1,W,mens
3,1,F,32.8340927,0.538838321,1.586185166,5.078920343,FALSE,FALSE,3.208095416,10.8096,1.932,11.004,1.2702,20.545841,1.047136871,0.580351912,4.904674748,12.5168,4.2744,FALSE,B,0.69046962,TRUE,3988,1,W,mens
5,2,F,13.07237824,0.666092708,0.719479588,7.403091755,FALSE,FALSE,1.49030727,3.874,0.183,5.277,0.6856,29.13876621,0.907101212,2.704181649,8.381549086,13.4192,1.1196,FALSE,V,0.55320221,TRUE,9378,1,W,mens
4,1,B,35.26218154,0.945180714,1.329225892,1.513883584,TRUE,TRUE,2.031010084,12.3224,2.563,12.491,0.539,22.58738628,0.351423313,1.03444921,1.850459613,7.858,0.9994,FALSE,B,0.374496467,FALSE,8620,1,FE,mens
9,2,F,33.36862446,1.55698576,0.64651832,2.367097076,FALSE,TRUE,0.872256568,14.3552,1.0036,13.9336,0.24,40.01992425,0.062134882,3.139005271,4.458776512,13.0716,0.0452,TRUE,F,0.367590859,TRUE,3808,1,FE,mens
9,2,B,35.82771482,-0.040821991,0.019027325,5.135815501,FALSE,FALSE,0.800070222,12.443,0.935,13.075,1.4256,21.32166094,0.360521726,2.482548494,2.646189009,6.9672,0.8652,TRUE,F,0.341950991,TRUE,3562,1,FE,mens
6,2,F,27.2229326,0.580999924,1.204766518,3.581433655,FALSE,FALSE,5.151872363,5.6712,2.7776,7.1734,2.1504,15.66383072,0.512901761,0.400671986,8.55863032,13.8458,3.1202,FALSE,B,1.105632752,FALSE,4023,1,W,mens
3,1,F,39.15677902,0.435467518,1.758539525,2.05439409,FALSE,FALSE,3.647033304,9.8704,4.576,10.7418,1.0346,24.15507173,0.765390797,2.135716167,6.173660577,13.305,4.3412,FALSE,B,0.692078956,TRUE,3580,1,W,mens
3,1,F,32.38581697,-0.027816793,2.19283209,6.81744382,FALSE,FALSE,2.008994037,12.2466,0.8678,11.0764,0.7652,32.60337284,0.329776635,2.953293963,5.241312186,12.9996,4.43,FALSE,F,0.477402693,TRUE,1207,1,UE,mens
7,2,F,26.69736968,0.698773406,0.106607978,5.232918819,TRUE,FALSE,1.485675294,13.0592,2.1836,14.42,1.5874,34.05842191,0.343690406,2.58001829,4.742659789,13.3242,2.569,FALSE,F,0.46882145,TRUE,609,1,UE,mens
6,2,F,41.28378746,0.344217736,0.916464644,3.032532461,FALSE,FALSE,1.826858812,11.2468,1.4052,12.3892,2.8308,20.74583171,2.65198465,3.309980288,3.270051685,15.1354,4.2278,FALSE,B,1.021144404,FALSE,8564,1,W,mens
5,2,B,32.72472078,1.018367922,2.549539617,0.198922917,FALSE,TRUE,1.809499489,12.2348,2.8908,12.795,1.1702,29.23315995,0.375653064,1.965653657,5.770505041,14.3706,2.291,FALSE,B,0.601391604,TRUE,8749,1,UE,mens
3,1,F,31.92773486,-0.054833846,2.641800709,7.67099642,FALSE,FALSE,2.337128837,11.989,2.9628,10.8142,0.9424,30.70748486,0.413728101,2.707575166,5.080332233,13.7706,1.7134,FALSE,F,0.528642039,TRUE,5087,1,UE,mens
4,1,B,36.49313104,0.488568763,1.973189005,2.292843006,FALSE,FALSE,3.647298315,15.4652,1.9016,14.6412,1.6514,39.06613101,0.386964089,1.504093651,3.888843595,12.6246,1.1264,FALSE,F,0.369464574,FALSE,961,1,W,mens
15,1,F,32.82256992,0.238190866,1.212257761,5.12068484,FALSE,FALSE,10.83980568,8.187,4.147,14.8428,4.4088,11.34333692,1.066991173,0.062573432,6.132278323,4.7246,0.0808,FALSE,U,0.497477724,TRUE,919,1,W,mens
4,2,F,35.72504411,-0.153693653,2.166049355,8.096247275,FALSE,FALSE,2.05782803,11.2872,1.4312,12.8884,0.1386,24.53149936,1.223313888,4.089434843,4.476697286,13.5644,1.1154,FALSE,B,0.678211028,FALSE,7981,1,UE,mens
5,1,F,30.36125146,0.747363289,1.736814571,3.79371569,FALSE,FALSE,5.784410459,4.0528,0.1454,9.8372,0.1564,21.66335226,1.69182136,3.117381742,8.557400578,14.8788,3.0838,FALSE,V,0.926265293,TRUE,4200,1,W,mens
5,1,B,31.86683506,0.611320782,1.029081564,3.479590181,FALSE,FALSE,1.188821702,14.1156,1.9858,13.7958,0.8408,30.95068796,0.566806981,2.526998617,3.880077078,12.7974,1.8942,FALSE,B,0.48702509,TRUE,1895,1,UE,mens
8,2,F,32.66289388,1.438695454,2.199168278,1.227051718,FALSE,FALSE,1.823601579,12.6252,3.4704,12.6276,1.6468,32.6893858,0.351423291,3.078225001,4.926040559,14.1174,3.2044,FALSE,B,0.513922669,FALSE,9170,1,UE,mens
7,1,U,33.85843526,0.808868848,1.796601992,3.854469598,FALSE,FALSE,3.41274292,6.8334,3.092,7.7154,0.2048,20.50566019,3.335437265,0.064794868,3.754983208,14.3012,3.106,FALSE,V,1.214401962,TRUE,5443,1,W,mens
4,2,F,41.68147068,0.584911203,0.27936534,1.934276108,FALSE,FALSE,1.038107528,13.068,1.4004,12.8198,0.3924,25.12386561,1.245580979,3.968176302,2.748475923,12.6096,2.0254,FALSE,B,0.593114524,FALSE,6111,1,W,mens
7,2,F,26.43320236,3.234571998,3.654767707,1.036910873,FALSE,TRUE,3.149488873,13.9712,3.7856,13.0508,0.7736,33.90621849,1.038580803,1.685049271,0.691036284,14.5334,1.2506,FALSE,B,0.516978622,TRUE,1167,1,UE,mens
8,1,F,42.09330309,0.959775967,0.942682549,0.255861597,TRUE,TRUE,2.65491395,14.8576,4.597,13.0798,2.6252,17.38062315,1.708431078,1.607506345,0.281684632,14.7822,2.7768,FALSE,U,0.159511044,FALSE,2200,1,UE,mens
4,1,B,21.57006386,0.573099397,0.722474783,6.802384254,TRUE,FALSE,2.834695779,15.4318,2.3484,14.6614,0.3796,39.18130969,0.509716822,0.977633712,2.070724814,11.5998,0.1502,TRUE,F,0.332883262,FALSE,4822,1,FE,mens
8,1,F,38.38841182,-0.432832674,0.713996218,8.172107388,FALSE,FALSE,5.518321194,14.2676,4.2788,14.8892,1.2044,34.73253714,1.024166241,0.013275283,2.012275185,13.1644,0.8158,TRUE,F,0.460048946,FALSE,1096,1,FE,mens
16,1,F,19.73932066,1.547410662,0.221519385,7.294918548,TRUE,FALSE,4.278224459,13.83,2.2442,13.2714,1.9974,35.22120857,0.415855376,0.846614511,2.225178735,14.8582,2.407,FALSE,B,0.490357542,FALSE,8912,1,FE,mens
11,2,B,37.5737008,-0.195320314,3.434775193,7.444641211,FALSE,FALSE,2.16679365,14.0238,3.442,14.7474,1.3996,33.23213376,0.757162781,0.916163274,2.935477919,13.7368,2.1506,FALSE,F,0.488243739,TRUE,1386,1,UE,mens
6,2,F,26.53875228,0.888101048,0.639872918,1.279214414,TRUE,FALSE,7.868571604,12.6794,4.9326,15.1616,2.5342,22.26346475,0.521005069,2.666241426,6.583952375,4.1658,2.467,TRUE,U,0.206724948,FALSE,8821,1,FE,mens
12,2,B,30.47268521,2.135112382,0.324930238,1.114843679,FALSE,TRUE,4.834809254,15.6182,2.6002,15.2478,2.2204,35.32438188,0.693110904,0.655251149,2.85070201,12.9636,2.8224,FALSE,F,0.420817413,FALSE,6205,1,UE,mens
3,1,F,41.17003132,0.833240116,0.195223032,0.943743079,FALSE,TRUE,2.371509401,12.7284,2.4596,11.0574,0.7768,26.98714968,1.569774688,2.193573002,3.528580268,13.7938,4.3514,FALSE,F,0.64871966,TRUE,8171,1,UE,mens
12,1,F,42.78236316,0.469346657,0.564459636,1.231306641,TRUE,FALSE,4.866639892,13.3564,3.6594,13.7336,1.1926,30.93935808,1.075324273,0.906629311,4.445411506,14.0966,2.7074,TRUE,F,0.569788762,FALSE,3821,1,UE,mens
7,1,U,24.33165461,-0.009066216,0.070168572,8.898607415,FALSE,FALSE,1.712327632,14.5684,2.7314,14.21,1.057,39.51605684,0.534917285,1.711531364,2.710191342,13.1774,1.7246,FALSE,F,0.392580918,TRUE,8903,1,UE,mens
10,2,B,23.78267572,3.683418998,0.98040838,6.762145006,FALSE,FALSE,6.819835884,14.8746,4.228,15.1518,2.5862,30.15041065,0.242627276,0.886143114,5.070574112,11.1188,1.5626,TRUE,B,0.42523773,FALSE,4942,1,FE,mens
7,1,U,11.73449957,0.128271148,3.915954062,10.10552074,FALSE,FALSE,3.006726093,5.24,1.9968,6.7324,0.6134,31.67651503,1.379250259,0.762320842,6.750618735,15.3652,2.9198,FALSE,V,0.590817139,TRUE,3419,1,W,mens
9,1,B,14.9899457,-0.34282383,3.343480296,9.709036947,FALSE,FALSE,2.521279072,4.9616,1.572,6.2116,0.6176,34.95480314,0.275212058,1.045011171,7.095906836,13.5824,2.7728,FALSE,V,0.464536851,TRUE,6,1,FE,mens
